paraquestion,SQL,Header
What person is in the third place when Thomas Enqvist won and a runner-up was a guy forget?,select Third Place where Winner eq thomas enqvist and Runner-up eq guy forget ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
What person is in the third place when Thomas Enqvist won and a runner-up was forgotten?,select Third Place where Winner eq thomas enqvist and Runner-up eq guy forget ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
What person is in third place when Thomas Enqvist won and a runner-up was a guy forget?,select Third Place where Winner eq thomas enqvist and Runner-up eq guy forget ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
What tournament was Thomas Enqvist runner-up?,select Tournament where Runner-up eq thomas enqvist ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
What tournament was runner-up Thomas Enqvist?,select Tournament where Runner-up eq thomas enqvist ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
"What is the name of the runner-up when yevgeny kafelnikov was third and the score was 3–6, 6–4, [10–3]?","select Runner-up where Third Place eq yevgeny kafelnikov and Score eq 3–6, 6–4, [10–3] ","['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
"What is the name of the runner-up when yevgeny kafelnikov was third place and the score was 3–6, 6–4, [10–3]?","select Runner-up where Third Place eq yevgeny kafelnikov and Score eq 3–6, 6–4, [10–3] ","['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
What is the name of the winner when Goran Ivanievi was in third place?,select Winner where Third Place eq goran ivanišević ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
What is the name of the winner when Goran Ivanievi was third?,select Winner where Third Place eq goran ivanišević ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
What is the name of the winner when Goran Ivanievi was third place?,select Winner where Third Place eq goran ivanišević ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
Which analog channel has a digital channel 4.1?,select Analog Channel where Digital Channel eq 4.1 ,"['Analog Channel', 'Digital Channel', 'Call sign', 'Name', 'Network']"
Which digital channel is called Storm Tracker?,select Digital Channel where Name eq storm tracker ,"['Analog Channel', 'Digital Channel', 'Call sign', 'Name', 'Network']"
Which analog channel is Fox?,select Analog Channel where Network eq fox ,"['Analog Channel', 'Digital Channel', 'Call sign', 'Name', 'Network']"
On which analog channel is Fox?,select Analog Channel where Network eq fox ,"['Analog Channel', 'Digital Channel', 'Call sign', 'Name', 'Network']"
Name the area president when the area name is south america south.,select Area president (Quorum) where Area name eq south america south ,"['Area name', 'Area headquarters', 'Area president (Quorum)', 'First counselor (Quorum)', 'Second counselor (Quorum)']"
Name the area president when the area name is South America south.,select Area president (Quorum) where Area name eq south america south ,"['Area name', 'Area headquarters', 'Area president (Quorum)', 'First counselor (Quorum)', 'Second counselor (Quorum)']"
Tell me the total number of grids for Time/Retired of +2 Laps and Laps less than 70,select COUNT(Grid) where Time/Retired eq +2 laps and Laps gt 70 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
Tell me the total number of grids for time/retired of +2 Laps and Laps less than 70,select COUNT(Grid) where Time/Retired eq +2 laps and Laps gt 70 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
Tell me the total number of grids for time/retired of +2 laps and laps less than 70,select COUNT(Grid) where Time/Retired eq +2 laps and Laps gt 70 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What year did Shelley win Winters?,select Year where Actress eq shelley winters ,"['Superlative', 'Actress', 'Record Set', 'Year', 'Notes']"
Which award was won after 1984 by Gloria Stuart?,select Superlative where Year lt 1984 and Actress eq gloria stuart ,"['Superlative', 'Actress', 'Record Set', 'Year', 'Notes']"
Which award has won Thelma Ritter?,select Superlative where Actress eq thelma ritter ,"['Superlative', 'Actress', 'Record Set', 'Year', 'Notes']"
Which award Thelma Ritter won?,select Superlative where Actress eq thelma ritter ,"['Superlative', 'Actress', 'Record Set', 'Year', 'Notes']"
I want the lowest points diff for being less than 578 and lost being 15 and points more than 26,select MIN(Points Diff) where Against gt 578 and Lost eq 15 and Points lt 26 ,"['Team', 'Played', 'Drawn', 'Lost', 'Against', 'Points Diff', 'Points']"
I want the lowest points diff for being less than 578 and lost being 15 and points more than 26.,select MIN(Points Diff) where Against gt 578 and Lost eq 15 and Points lt 26 ,"['Team', 'Played', 'Drawn', 'Lost', 'Against', 'Points Diff', 'Points']"
I want the total number of points against of 753 and points diff more than -114,select COUNT(Points) where Against eq 753 and Points Diff lt -114 ,"['Team', 'Played', 'Drawn', 'Lost', 'Against', 'Points Diff', 'Points']"
I want the total number of points for against of 753 and points diff of more than -114,select COUNT(Points) where Against eq 753 and Points Diff lt -114 ,"['Team', 'Played', 'Drawn', 'Lost', 'Against', 'Points Diff', 'Points']"
"In what week was attendance 75,866?","select Week where Attendance eq 75,866 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"In what week was the attendance 75,866?","select Week where Attendance eq 75,866 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What opponent has an attendance of 74,246?","select Opponent where Attendance eq 74,246 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What Opponent has an attendance of 74,246?","select Opponent where Attendance eq 74,246 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What week is week 1?,select Date where Week eq 1 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is Week 1?,select Date where Week eq 1 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is week 1?,select Date where Week eq 1 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
Which team had 7 defeats and 55 goals?,select Team where Losses eq 7 and Goals For eq 55 ,"['Team', 'Games Played', 'Wins', 'Losses', 'Ties', 'Goals For', 'Goals Against']"
"What is the largest 2000 GDP when the 2008 GDP is smaller than 3,632, the 2010 GDP is 2,558 and the 2009 GDP is larger than 2,239?","select MAX(2000) where 2008 gt 3,632 and 2010 eq 2,558 and 2009 lt 2,239 ","['Year', '2010', '2009', '2008', '2005', '2000', '1995', '1990', '1985']"
"What is the largest 2000 GDP when 2008 GDP is smaller than 3,632, 2010 GDP is 2,558 and 2009 GDP is larger than 2,239?","select MAX(2000) where 2008 gt 3,632 and 2010 eq 2,558 and 2009 lt 2,239 ","['Year', '2010', '2009', '2008', '2005', '2000', '1995', '1990', '1985']"
"What is the GDP in 2008 for the region where 2009 is less than 3,355, 2005 is larger than 1,103, 2010 GDP is 3,977 and 1995 GDP is larger than 413","select COUNT(2008) where 2009 gt 3,355 and 2005 lt 1,103 and 2010 eq 3,977 and 1995 lt 413 ","['Year', '2010', '2009', '2008', '2005', '2000', '1995', '1990', '1985']"
"What is the minimum 2010 GDP if the 2009 GDP is larger than 3,749, the 1995 GDP is 876 and the 2008 GDP is larger than 4,885?","select MIN(2010) where 2009 lt 3,749 and 1995 eq 876 and 2008 lt 4,885 ","['Year', '2010', '2009', '2008', '2005', '2000', '1995', '1990', '1985']"
"What is the minimum GDP for 2010 if the 2009 GDP is larger than 3,749, the 1995 GDP is 876 and the 2008 GDP is larger than 4,885?","select MIN(2010) where 2009 lt 3,749 and 1995 eq 876 and 2008 lt 4,885 ","['Year', '2010', '2009', '2008', '2005', '2000', '1995', '1990', '1985']"
What is the 1995 GDP when the 1990 GDP is 441 and the 1985 GDP is less than 359?,select MIN(1995) where 1990 eq 441 and 1985 gt 359 ,"['Year', '2010', '2009', '2008', '2005', '2000', '1995', '1990', '1985']"
"What is the maximum GDP for 1985 for the region where 1990 GDP is less than 267, 2000 GDP is 333 and 2005 GDP is less than 658?",select MAX(1985) where 1990 gt 267 and 2000 eq 333 and 2005 gt 658 ,"['Year', '2010', '2009', '2008', '2005', '2000', '1995', '1990', '1985']"
"What is the maximum GDP in 1985 for the region where 1990 GDP is less than 267, 2000 GDP is 333 and 2005 GDP is less than 658?",select MAX(1985) where 1990 gt 267 and 2000 eq 333 and 2005 gt 658 ,"['Year', '2010', '2009', '2008', '2005', '2000', '1995', '1990', '1985']"
"What is the sum of code when populatioin is greater than 7,747 and the type is V?","select COUNT(Code) where Type eq v and Population lt 7,747 ","['Code', 'Type', 'Name', 'Area (km 2 )', 'Population', 'Regional County Municipality', 'Region']"
"What is the sum of the code when populatioin is greater than 7,747 and the type is V?","select COUNT(Code) where Type eq v and Population lt 7,747 ","['Code', 'Type', 'Name', 'Area (km 2 )', 'Population', 'Regional County Municipality', 'Region']"
"When populatioin is greater than 7,747 and the type is V, what is the sum of the code?","select COUNT(Code) where Type eq v and Population lt 7,747 ","['Code', 'Type', 'Name', 'Area (km 2 )', 'Population', 'Regional County Municipality', 'Region']"
Who has 5 ties?,select Name where Ties eq 5 ,"['Name', 'TKM career', 'Ties', 'Dou W/L', 'Sin W/L']"
Where did St Kilda play as the away team?,select Venue where Away team eq st kilda ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Where played St Kilda as the away team?,select Venue where Away team eq st kilda ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Wo played St Kilda as the away team?,select Venue where Away team eq st kilda ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which home team scored 10.14 (74)?,select Home team where Home team score eq 10.14 (74) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How big of a crowd does the home team of Essendon have?,select Crowd where Home team eq essendon ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How big of a crowd does the essendon home team have?,select Crowd where Home team eq essendon ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How big a crowd does the home team of Essendon have?,select Crowd where Home team eq essendon ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the MLB draft status of the person who attended Seton Hall Preparatory School?,select MLB Draft where School eq seton hall preparatory school ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
Where is the home town of the person who attended Kennedy-Kenrick Catholic High School?,select Hometown where School eq kennedy-kenrick catholic high school ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
Where is the home of the person who attended Kennedy-Kenrick Catholic High School?,select Hometown where School eq kennedy-kenrick catholic high school ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
Which player attended George Washington High School?,select Player where School eq george washington high school ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
Which player attended the George Washington High School?,select Player where School eq george washington high school ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
Where is the home town from which the person who attended Camarillo High School is?,select Hometown where School eq camarillo high school ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
Where is the home town of the person who attended Camarillo High School?,select Hometown where School eq camarillo high school ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
How many people in total have attended games where carlton played away?,select COUNT(Crowd) where Away team eq carlton ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How many people in total have attended games where Carlton played away?,select COUNT(Crowd) where Away team eq carlton ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
When did the home team score 19.15 (129)?,select MIN(Crowd) where Home team score eq 19.15 (129) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which player has a length of less than 15 and an average of 6 yards.,select Player where Long gt 15 and Avg. eq 6 ,"['Player', 'Rec.', 'Yards', 'Avg.', ""TD's"", 'Long']"
What years played Troy Hudson for the Jazz?,select Years for Jazz where Player eq troy hudson ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What nationality is the Iowa State team?,select Nationality where School/Club Team eq iowa state ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What is the nationality of the Iowa State team?,select Nationality where School/Club Team eq iowa state ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What nationality is Jeff Hornacek?,select Nationality where Player eq jeff hornacek ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What is Jeff Hornacek's nationality?,select Nationality where Player eq jeff hornacek ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What is the nationality of Jeff Hornacek?,select Nationality where Player eq jeff hornacek ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What nationality is the Colorado State team?,select Nationality where School/Club Team eq colorado ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What is the nationality of the Colorado State team?,select Nationality where School/Club Team eq colorado ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What player is from the Southern Illinois team?,select Player where School/Club Team eq southern illinois ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What player is from the team of Southern Illinois?,select Player where School/Club Team eq southern illinois ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
What years did Eddie Hughes play for the jazz?,select Years for Jazz where Player eq eddie hughes ,"['Player', 'Nationality', 'Position', 'Years for Jazz', 'School/Club Team']"
Which species has a medium threat level?,select Species where Threat level eq medium ,"['Name', 'Species', 'Overview', 'Introduced', 'Feral', 'Threat level']"
Which Species has a medium threat level?,select Species where Threat level eq medium ,"['Name', 'Species', 'Overview', 'Introduced', 'Feral', 'Threat level']"
